,tweetid,tweet,target,clean_text
265,674061997898637313,Trump any to ban Muslims from entering the US. Timothy McVeigh was Catholic. Will he also ban Catholics from entering the country? WAA,0,trump any to ban muslims from entering the us timothy mcveigh was catholic will he also ban catholics from entering the country waa
266,660257613100224512,"#NewGOPDebateQuestions When you take office, will you deport Barack Obama or try him for treason first? Defend your answer.",0,newgopdebatequestions when you take office will you deport barack obama or try him for treason first defend your answer
267,636842046477705216,Throwing it back to the moment when these two decided to move to SD from SF #blattany #bayrefugees https://t.co/mvuiUEuHCF,0,throwing it back to the moment when these two decided to move to sd from sf blattany bayrefugees
268,591583836158369792,@RepTimMurphy @RepCurtClawson @SpeakerBoehner GOP flip flops on immigration trying to win votes they can't be trusted we are watching toy,0,gop flip flops on immigration trying to win votes they can not be trusted we are watching toy
269,658828494185496576,"Obama weighs moving US troops closer to front lines in Syria, Iraq - Washington Post https://t.co/zAiKu1cYPK #news",0,obama weighs moving us troops closer to front lines in syria iraq washington post news
270,592373103231131649,You know im out the ghetto,0,you know im out the ghetto
271,657943313341915136,"/  #sweaterweather #lfl #landscape @ US/Mexico Border Nogales, AZ https://t.co/76PvUHBqz8",0,sweaterweather lfl landscape us mexico border nogales az
272,650670087494434821,#FCpromotions  #kingmidasmuzik #GullyBop  #DJGhettoHype @djghettohype #Live #TalentVShype https://t.co/3Ri4Ake4FQ,0,fcpromotions kingmidasmuzik gullybop djghettohype live talentvshype
273,614981868291633153,"Karriem: ""Hang on, I don't know how to be ghetto it's loading"" ",0,karriem hang on do not know how to be ghetto it loading
274,589132288375410688,All the white bitches & ghetto Mexicans finna be all on you now Lmao word to my barber after my cut aha,0,all the white bitches ghetto mexicans finna be all on you now lmao word to my barber after my cut aha
275,613113620663271425,@queergalactus its ok babs i wont judge u,0,its ok babs wont judge
276,707156741767585792,Accident in #Columbus on Courtright Rd at Refugee Rd #traffic https://t.co/hylMo0EFh8,0,accident in columbus on courtright rd at refugee rd traffic
277,613339401905516544,"By definition, an immigrant is an entrepreneur: @RenataSotoTN @entrecenter #nashville http://t.co/7Pm4AcGjwo",0,by definition an immigrant is an entrepreneur nashville
278,721848977759440896,US arms shipment to Syrian rebels detailed https://t.co/qs3J75IWQw,0,us arms shipment to syrian rebels detailed
279,608158460727988224,Photo: Refugee in temporary camp http://t.co/GOJ1XB4jjT,0,photo refugee in temporary camp
280,592551682560512000,"@HoroscopeVibes: signs as ghetto cereal  http://t.co/oPaYKVreiC"" NOT SAGITTARIUS BUT LMFAOO AT BOOTY LOOPS",0,signs as ghetto cereal not sagittarius but lmfaoo at booty loops
281,591274256492797952,"Championing the contributions of #SmallBiz immigrant entrepreneurs W/ Mayor Dean, @CasaAzafranTN, & @conexion_tn http://t.co/JBbB8ylDxl",0,championing the contributions of smallbiz immigrant entrepreneurs mayor dean
282,674340462401056771,Outta work @ The Ghetto https://t.co/G1e5xzRoAR,0,outta work the ghetto
283,590156519267651584,Boy white people think everything ghetto,0,boy white people think everything ghetto
284,589529617800790016,Because shes beautiful  @ excuse my chink eyes https://t.co/NQPT730ois,0,because shes beautiful excuse my chink eyes
285,588125720465055744,@ebiederman8 @SavageJihad I know but I had to share my appreciation of it,0,know but had to share my appreciation of it
286,652753775178969088,US abandoning it's failed 500M program of training Syrian rebels. Apparently the rebels are more interested in fighting #Assad  than #ISIS,0,us abandoning it failed program of training syrian rebels apparently the rebels are more interested in fighting assad than isis
287,599795962392014848,Senior ISIS leader killed in U.S. raid in Syria http://t.co/TukDX7bbki,0,senior isis leader killed in raid in syria
288,677330112107409408,@seanhannity @MarkSteynOnline Right about If Trump hadn't brought up immigration we'd hear candidates talking about more letting more in.,0,right about if trump had not brought up immigration we hear candidates talking about more letting more in
289,617512223590772736,>imb4 people get pissed at me for using nigger in a historical context.,0,imb people get pissed at me for using nigger in historical context
290,589907984328892416,Making ghetto ginger ale w sprite and coke at work,0,making ghetto ginger ale sprite and coke at work
291,622862883508981760,@kaipistols AND THESE NIGGERS THEY WERE GOIN GORILLAS,0,and these niggers they were goin gorillas
292,683703587675836416,We're #hiring! Read about our latest #job opening here: Business Immigration Paralegal Needed! Long Term... - https://t.co/g8SlLMJRQ6,0,we re hiring read about our latest job opening here business immigration paralegal needed long term
293,702594730417192960,"#CustomerService #Job in #ElPaso, TX: Assyrian Interpreters at LanguageLine Solutions https://t.co/5AgvTQk3Ur #interpreter #bilingual #Jobs",0,customerservice job in elpaso tx assyrian interpreters at languageline solutions interpreter bilingual jobs
294,699108252336807936,Molten Chocolate Latte for the holiday. @ Starbucks Brewery Blocks https://t.co/BZpygOOkHy,0,molten chocolate latte for the holiday starbucks brewery blocks
295,640504739579301888,"#mma Vigil held in Paterson for Syrian refugees, report says - http://t.co/N7ms62OwJN: http://t.co/QFelGbeSe7 via http://t.co/RnBkpWuMmh",0,mma vigil held in paterson for syrian refugees report says via
296,638785518680043520,"I'm at FD's Tax & Immigration Services in New York, NY https://t.co/G5eFmVteAS",0,at fd tax immigration services in new york ny
297,591653456848494594,Listen to No More - Buffa7o Ft. :3|~ Prod. By BemiOsa by Buffa7o #np on #SoundCloud https://t.co/USWAPUYaOh REFUGEES STAND UUUPPP!!!!!,0,listen to no more buffa ft prod by bemiosa by buffa np on soundcloud refugees stand uuuppp
298,687608905950728193,Must read piece Syria https://t.co/fLLL1swxVx,0,must read piece syria
299,692140843650695169,"I'm at @TheImmigrantNyc in New York, NY https://t.co/p3yd7XgvMS",0,at in new york ny
300,690644828376330241,"As former student of @SEAWorldSchool #SBOC, today I shared my #immigrantstory #mybeginnings #CareerDay #ManagedServices #IT #SiSePuede",0,as former student of sboc today shared my immigrantstory mybeginnings careerday managedservices it sisepuede
301,589588280087355392,"Repeat after me: just because I'm here, doesn't mean I'm queer,"" Rainbow Rave Drag Show host said. #233multi http://t.co/Th6TJwW461",0,repeat after me just because here does not mean queer rainbow rave drag show host said multi
302,629467668865679360,"Ted Cruz just said ""jihad on America"" twice in one answer. Let the games begin! #GOPDebate",0,ted cruz just said jihad on america twice in one answer let the games begin gopdebate
303,599733593288511489,"Donald Trump on border - ""I'll build a wall the likes of which has never been seen before. I'm really good at building things."" @KCCINews",0,donald trump on border ll build wall the likes of which has never been seen before really good at building things
304,590378925995532288,@DiMataRoo you actually think I'm gonna get caught by tweeting it? Ffs hope you get deported for speaking utter stupid things like these,0,you actually think gonna get caught by tweeting it ffs hope you get deported for speaking utter stupid things like these
305,590168774864678912,Bye bye New York. Bye bye Chicken and Frankie. Bye bye angry homeless lady. Bye bye hotel in the ghetto.,0,bye bye new york bye bye chicken and frankie bye bye angry homeless lady bye bye hotel in the ghetto
306,672591756328722432,"Boston Marathon, the brothers were refugees, Americans died, should have been the end of refugees allowed in! One dead American one to many!",0,boston marathon the brothers were refugees americans died should have been the end of refugees allowed in one dead american one to many
307,689175815771172864,Holloman Air Force Base to shelter immigrant children https://t.co/DG0AIoFB7h,0,holloman air force base to shelter immigrant children
308,591736076311482368,rise against prayer of the refugee,0,rise against prayer of the refugee
309,695471096561152000,@FoxBusiness @realDonaldTrump @TeamCavuto she said illegal immigration not immigrants I watched it live stream stop it with your lies Fox,0,she said illegal immigration not immigrants watched it live stream stop it with your lies fox
310,655940529084112902,"About to see my roommate in a reading of the play, ""The Queers"" by Leela Ginelle @ Portland Playhouse https://t.co/JNdtX2PbXW",0,about to see my roommate in reading of the play the queers by leela ginelle portland playhouse
311,635491671161966593,"#Job in #Dayton, OH: Refugee Resettlement Intensive Case Manager at Catholic Social Services of the ... http://t.co/wV3zyJzv3n #Jobs",0,job in dayton oh refugee resettlement intensive case manager at catholic social services of the jobs
312,589445002314522624,Ghetto ass bitch but she swear that she a barbie.. BITCH PLEASE!! ,0,ghetto ass bitch but she swear that she barbie bitch please
313,698706899815043073,The public keeps booing whenever someone talk about helping immigrants. what kind of monsters live in this country...,0,the public keeps booing whenever someone talk about helping immigrants what kind of monsters live in this country
314,592100974526910465,@markpugliese this neighborhood is ghetto and sketch af,0,this neighborhood is ghetto and sketch af
315,686966466919436288,How do you feel about the #queer campus environment at #CalPoly? How do we do a good job in https://t.co/FkigsHX3hf,0,how do you feel about the queer campus environment at calpoly how do we do good job in
316,589817706129395712,Les dedico esta cancin a todos esos en contra de los immigrantes https://t.co/3NLBRScCsV,0,les dedico esta cancin todos esos en contra de los immigrantes
317,715157693946683392,#pride #berniesanders #bernie #gay #gaypride #lgbt #lgbtq #queer @ Carthage College https://t.co/LJQvdRLioO,0,pride berniesanders bernie gay gaypride lgbt lgbtq queer carthage college
318,700108215875407873,@AnnCoulter @KLSouth . How do people go 2work w immigrants taking jobs.what abt my grandaughters. They want2b drs &cant get enuf in loans.,0,how do people go work immigrants taking jobs what abt my grandaughters they want drs cant get enuf in loans
319,685138312617693184,It's done! @ U.S. Citizenship and Immigration Services https://t.co/F1q7h74kCI,0,it done citizenship and immigration services
320,632301183105957894,"only YOU can deport conor oberst @ East Louisville, Louisville, Kentucky https://t.co/JxckLHM5Yw",0,only you can deport conor oberst east louisville louisville kentucky
321,719310397300436992,Cutest little immigrant you ever did seeð??¬ð??¹ But honestly being part of Marymount's Internationalâ?¦ https://t.co/yRrrJIkSHV,0,cutest little immigrant you ever did see but honestly being part of marymount international
322,589346768736751617,how ghetto,0,how ghetto
323,650757457698930688,The Immigration Act That Inadvertently Changed America http://t.co/WH8dOTHyxD http://t.co/ucWXvLlmb6,0,the immigration act that inadvertently changed america
324,704341997797167104,"P Sutherland: 60 percent of refugees hosted by 10 countries, (many of which are developing countries) .  #IDM2016 https://t.co/BN7JrZazwP",0,sutherland percent of refugees hosted by countries many of which are developing countries idm
325,622473712713994241,The Library Store #OnWheels is at  @artistsandfleas today from 11am-5pm. Come support the #libraries https://t.co/hs8RyUJK51,0,the library store onwheels is at today from am pm come support the libraries
