,Unnamed: 0,text,target,source,binary
1612470,271,lol ah my skin is itchy damn lawnmowing,0.0,sentiment140_2,1
1612471,272,itchy back dont ya hate it,0.0,sentiment140_2,1
1612472,273,stanford charity fashion show top draw,1.0,sentiment140_2,1
1612473,274,stanford university facebook profile is one of the most popular official university pages,1.0,sentiment140_2,1
1612474,275,lyx is cool,1.0,sentiment140_2,1
1612475,276,sooo dissapointed they sent danny gokey home you still rock danny my hometown hero yeah milrockee,1.0,sentiment140_2,1
1612476,277,rt american idol fashion adam lambert tones down danny gokey cute,1.0,sentiment140_2,1
1612477,278,love you danny gokey,1.0,sentiment140_2,1
1612478,279,rt rt gm onstar now instantly sends accident location coordinates to gps obsessed,0.5,sentiment140_2,0
1612479,280,so tired did not sleep well at all last night,0.0,sentiment140_2,1
1612480,281,boarding plane for san francisco in hour hr flight blech,0.0,sentiment140_2,1
1612481,282,bonjour san francisco my back hurts from last night,0.0,sentiment140_2,1
1612482,283,breakers in san francisco ca,0.5,sentiment140_2,0
1612483,284,heading to san francisco,0.5,sentiment140_2,0
1612484,285,with my best girl for few more hours in san francisco mmmmmfamily is wonderful,1.0,sentiment140_2,1
1612485,286,up big or go home aig,0.0,sentiment140_2,1
1612486,287,went to see the star trek movie last night very satisfying,1.0,sentiment140_2,1
1612487,288,can not wait going to see star trek tonight,1.0,sentiment140_2,1
1612488,289,star trek was as good as everyone said,1.0,sentiment140_2,1
1612489,290,am loving new malcolm gladwell book outliers,1.0,sentiment140_2,1
1612490,291,highly recommend malcolm gladwell the tipping point my next audiobook will probably be one of his as well,1.0,sentiment140_2,1
1612491,292,malcolm gladwell is genius at tricking people into not realizing he fucking idiot,0.0,sentiment140_2,1
1612492,293,hey no offense but malcolm gladwell is pretenious annoying cunt and he brings you down cant read his shit,0.0,sentiment140_2,1
1612493,294,rt great article by malcolm gladwell,1.0,sentiment140_2,1
1612494,295,seriously underestimated malcolm gladwell want to meet this dude,1.0,sentiment140_2,1
1612495,296,hate comcast right now everything is down cable internet phone ughh what am to do,0.0,sentiment140_2,1
1612496,297,comcast sucks,0.0,sentiment140_2,1
1612497,298,the day never have to deal with comcast again will rank as one of the best days of my life,0.0,sentiment140_2,1
1612498,299,did comcast fail again,0.0,sentiment140_2,1
1612499,300,how do you use the twitter api,0.5,sentiment140_2,0
1612500,301,curses the twitter api limit,0.0,sentiment140_2,1
1612501,302,now can see why dave winer screams about lack of twitter api its limitations and access throttles,0.0,sentiment140_2,1
1612502,303,testing twitter api,0.5,sentiment140_2,0
1612503,304,arg twitter api is making me crazy,0.0,sentiment140_2,1
1612504,305,testing twitter api remote update,0.5,sentiment140_2,0
1612505,306,really loving the new search site wolfram alpha makes google seem so quaint,1.0,sentiment140_2,1
1612506,307,wolfram alpha sucks even for researchers the information provided is less than you can get from google or wikipedia totally useless,0.0,sentiment140_2,1
1612507,308,off to the nike factory,1.0,sentiment140_2,1
1612508,309,new nike muppet commercials are pretty cute why do we live together again,1.0,sentiment140_2,1
1612509,310,new blog post nike zoom lebron soldier iii white black teal,0.5,sentiment140_2,0
1612510,311,new blog post nike trainer,0.5,sentiment140_2,0
1612511,312,oh those are awesome so wish they were not owned by nike,0.0,sentiment140_2,1
1612512,313,awesome seeing the show friday at the shoreline amphitheatre never seen nin before can wait,1.0,sentiment140_2,1
1612513,314,arhh it weka bug and spent almost two hours to find that out crappy me,0.0,sentiment140_2,1
1612514,315,hey bud np do so love my although love mkii more,1.0,sentiment140_2,1
1612515,316,just got us for the office,1.0,sentiment140_2,1
1612516,317,just picked up my new canon it beautiful prepare for some seriously awesome photography,1.0,sentiment140_2,1
1612517,318,just got my new toy canon love love love it,1.0,sentiment140_2,1
1612518,319,learning about lambda calculus,1.0,sentiment140_2,1
1612519,320,jobs sittercity help with taking care of sick child east palo alto ca,0.5,sentiment140_2,0
1612520,321,moving to east palo alto,1.0,sentiment140_2,1
1612521,322,atebits just finished watching your stanford iphone class session really appreciate it you rock,1.0,sentiment140_2,1
1612522,323,hi just saw your stanford talk and really liked your advice just saying hi from singapore yes the videos do get around,1.0,sentiment140_2,1
1612523,324,mba admissions tips stanford gsb deadlines and essay topics,0.5,sentiment140_2,0
1612524,325,ethics and nonprofits stanford socialentrepreneurship,0.5,sentiment140_2,0
1612525,326,lakers tonight let go,1.0,sentiment140_2,1
1612526,327,will the lakers kick the nuggets ass tonight,1.0,sentiment140_2,1
1612527,328,oooooooh north korea is in troubleeeee,0.0,sentiment140_2,1
1612528,329,wat the heck is north korea doing they just conducted powerful nuclear tests follow the link,0.0,sentiment140_2,1
1612529,330,listening to obama friggin north korea,0.0,sentiment140_2,1
1612530,331,just realized we three monkeys in the white obama biden pelosi sarah palin,0.0,sentiment140_2,1
1612531,332,pelosi should stay in china and never come back,0.0,sentiment140_2,1
1612532,333,nancy pelosi gave the worst commencement speech ve ever heard yes still bitter about this,0.0,sentiment140_2,1
1612533,334,ugh the amount of times these stupid insects have bitten me grr,0.0,sentiment140_2,1
1612534,335,prettiest insects ever pink katydids,1.0,sentiment140_2,1
1612535,336,just got barraged by horde of insects hungry for my kitchen light so scary,0.0,sentiment140_2,1
1612536,337,just had mcdonalds for dinner it was goooood big mac meal,1.0,sentiment140_2,1
1612537,338,ahh yes lol ima tell my hubby to go get me sum mcdonalds,1.0,sentiment140_2,1
1612538,339,stopped to have lunch at mcdonalds chicken nuggetssss yummmmmy,1.0,sentiment140_2,1
1612539,340,could go for lot of mcdonalds mean lot,1.0,sentiment140_2,1
1612540,341,my exam went good your prayers worked,1.0,sentiment140_2,1
1612541,342,only one exam left and am so happy for it,1.0,sentiment140_2,1
1612542,343,math review im going to fail the exam,0.0,sentiment140_2,1
1612543,344,colin powell rocked yesterday on cbs cheney needs to shut the hell up and go home powell is man of honor and served our country proudly,0.0,sentiment140_2,1
1612544,345,obviously not siding with cheney here,0.0,sentiment140_2,1
1612545,346,absolutely hilarious from,1.0,sentiment140_2,1
1612546,347,never did thank you for including me in your top twitter authors you rock new wave,1.0,sentiment140_2,1
1612547,348,learning jquery book review,0.5,sentiment140_2,0
1612548,349,rt awesome jquery reference book for coda webdesign,1.0,sentiment140_2,1
1612549,350,ve been sending mails like crazy today to my contacts does anyone have contact at goodby silverstein love to speak to them,1.0,sentiment140_2,1
1612550,351,adobe cs commercial by goodby silverstein,0.5,sentiment140_2,0
1612551,352,goodby silverstein new site enjoy it,1.0,sentiment140_2,1
1612552,353,wow everyone at the google conference got free with month of unlimited service,1.0,sentiment140_2,1
1612553,354,dood got free google android phone at the conference the,1.0,sentiment140_2,1
1612554,355,the is amazing btw huge improvement over the,1.0,sentiment140_2,1
1612555,356,html demos lots of great stuff to come yes excited io googleio,1.0,sentiment140_2,1
1612556,357,yay happy place place place love google,1.0,sentiment140_2,1
1612557,358,googleio bringing graphics to the browser very nice tbh funfun,1.0,sentiment140_2,1
1612558,359,awesome viral marketing for funny people,1.0,sentiment140_2,1
1612559,360,watching programme about the life of hitler its only enhancing my geekiness of history,0.5,sentiment140_2,0
1612560,361,saw night at the museum out of sheer desperation who is funding these movies,0.0,sentiment140_2,1
1612561,362,night at the museum pretty furkin good,1.0,sentiment140_2,1
1612562,363,watching night at the museum giggling,1.0,sentiment140_2,1
1612563,364,jenna went to see night at the museum today and was so surprised to see three cast members from the office,0.5,sentiment140_2,0
1612564,365,about to watch night at the museum with ryan and stacy,0.5,sentiment140_2,0
1612565,366,getting ready to go watch night at the museum dum dum you give me gum gum,0.5,sentiment140_2,0
1612566,367,back from seeing star trek and night at the museum star trek was amazing but night at the museum was eh,0.0,sentiment140_2,1
1612567,368,just watched night at the museum so stinkin cute,1.0,sentiment140_2,1
1612568,369,so night at the museum was awesome much better than part next weekend we ll see up,1.0,sentiment140_2,1
1612569,370,think may have new favorite restaurant on our way to see night at the museum,0.5,sentiment140_2,0
1612570,371,up was sold out so seeing night at the museum years old,0.5,sentiment140_2,0
1612571,372,saw the new night at the museum and loved it next is to go see up in,1.0,sentiment140_2,1
1612572,373,it is shame about gm what if they are forced to make only cars the white house thinks will sell what do you think,0.0,sentiment140_2,1
1612573,374,as may have noticed not too happy about the gm situation nor aig lehman et al,0.0,sentiment140_2,1
1612574,375,obama nationalization of gm to be short term ap,0.5,sentiment140_2,0
1612575,376,gm good riddance sad though,0.0,sentiment140_2,1
1612576,377,will never buy government motors vehicle until just recently drove gm cars since when bought,0.0,sentiment140_2,1
1612577,378,having the old coca cola guy on the gm board is stupid has heck tcot ala,0.0,sentiment140_2,1
1612578,379,rantsandraves the worst thing about gm concord pleasant hill martinez is the fucking uaw,0.0,sentiment140_2,1
1612579,380,give man fish feed him for the day teach him to fish feed him for life buy him gm and him over for good,0.0,sentiment140_2,1
1612580,381,the more hear about this gm thing the more angry get billions wasted more bullshit all for something like employees and all the,0.0,sentiment140_2,1
1612581,382,own gm car and it is junk as far as quality compared to honda,0.0,sentiment140_2,1
1612582,383,sad day bankrupt gm,0.0,sentiment140_2,1
1612583,384,is upset about the whole gm thing life as know it is so screwed up,0.0,sentiment140_2,1
1612584,385,whoever is running time warner needs to be repeatedly raped by rhino so they understand the consequences of putting out shitty cable svcs,0.0,sentiment140_2,1
1612585,386,time warner ceo hints at online fees for magazines ap read from mountain view united states views,0.5,sentiment140_2,0
1612586,387,wftb joining bit late my connection was down boo time warner,0.0,sentiment140_2,1
1612587,388,cox or time warner cox is cheaper and gets on dslreports tw is more expensive and gets,0.0,sentiment140_2,1
1612588,389,am furious with time warner and their phone promotions,0.0,sentiment140_2,1
1612589,390,just got home from chick fil with the boys damn my internets down stupid time warner,0.0,sentiment140_2,1
1612590,391,could time warner cable suck more no,0.0,sentiment140_2,1
1612591,392,pissed at time warner for causin me to have slow internet problems,0.0,sentiment140_2,1
1612592,393,ummm having some time warner problems,0.0,sentiment140_2,1
1612593,394,you guys see this why does time warner have to suck so much ass really wish could get verse at my apartment,0.0,sentiment140_2,1
1612594,395,rt the upside to time warner unhelpful phone operators superslow on site service crap that not an upside,0.0,sentiment140_2,1
1612595,396,rt new time warner slogan time warner where we make you long for the days before cable,0.0,sentiment140_2,1
